"Tree_name"	"Acc_name"	"AverageED"	"AverageED_noBurnin"
"Kerriodoxa elegans"	"Kerriodoxa elegans"	27.4351010649825	27.4980999054534
"Korthalsia angustifolia"	"Korthalsia angustifolia"	21.1584123554226	21.0327795376146
"Korthalsia bejaudii"	"Korthalsia bejaudii"	20.9272248955076	20.8704262691449
"Korthalsia brassii"	"Korthalsia brassii"	21.4124077803948	21.0610406710025
"Korthalsia celebica"	"Korthalsia celebica"	21.1957715366501	21.1130570093392
"Korthalsia cheb"	"Korthalsia cheb"	15.2363973817786	15.1094449277558
"Korthalsia concolor"	"Korthalsia concolor"	20.831495264568	20.6598363116692
"Korthalsia debilis"	"Korthalsia debilis"	15.2967883321121	15.1691451088208
"Korthalsia echinometra"	"Korthalsia echinometra"	21.1284091923207	21.077862939343
"Korthalsia ferox"	"Korthalsia ferox"	21.3705181749771	21.4027034971302
"Korthalsia flagellaris"	"Korthalsia flagellaris"	21.0725503671896	20.9246885067186
"Korthalsia furcata"	"Korthalsia furcata"	21.3610488429516	21.3518431228035
"Korthalsia furtadoana"	"Korthalsia furtadoana"	21.0184253783417	20.8516969706854
"Korthalsia hispida"	"Korthalsia hispida"	21.3073793892416	21.0161949596004
"Korthalsia jala"	"Korthalsia jala"	21.2096333049118	21.2953821182469
"Korthalsia junghuhnii"	"Korthalsia junghuhnii"	21.3735375208676	21.2006479050718
"Korthalsia laciniosa"	"Korthalsia laciniosa"	20.8555503068122	20.8240240157183
"Korthalsia lanceolata"	"Korthalsia lanceolata"	21.1290405446534	21.012854552261
"Korthalsia merrillii"	"Korthalsia merrillii"	21.220945157455	21.2884560301859
"Korthalsia paucijuga"	"Korthalsia paucijuga"	21.3633348336859	21.2136919342324
"Korthalsia rigida"	"Korthalsia rigida"	21.0613073082728	20.9759023498522
"Korthalsia robusta"	"Korthalsia robusta"	21.1613367195302	21.1697837855272
"Korthalsia rogersii"	"Korthalsia rogersii"	20.9747384437301	20.7961297710741
"Korthalsia rostrata"	"Korthalsia rostrata"	21.2406613093988	20.993077887204
"Korthalsia scaphigeroides"	"Korthalsia scaphigeroides"	21.2614279924605	21.5754842988289
"Korthalsia scortechinii"	"Korthalsia scortechinii"	21.0702244110786	20.9729662306014
"Korthalsia tenuissima"	"Korthalsia tenuissima"	21.4605489358716	21.2314203822939
"Korthalsia zippelii"	"Korthalsia zippelii"	21.1067173893484	20.84785411874
"Laccospadix australasicus"	"Laccospadix australasicus"	10.2042282078295	10.1947714135827
"Laccosperma acutiflorum"	"Laccosperma acutiflorum"	23.1664866227566	23.0670491540545
"Laccosperma korupense"	"Laccosperma korupense"	23.0622492442232	23.0479410300172
"Laccosperma laeve"	"Laccosperma laeve"	23.1691983858464	22.8367727285407
"Laccosperma opacum"	"Laccosperma opacum"	23.2347989255747	23.1924310884677
"Laccosperma robustum"	"Laccosperma robustum"	22.9429075224207	22.9455197455174
"Laccosperma secundiflorum"	"Laccosperma secundiflorum"	23.5768743195119	23.8510770711953
"Lanonia acaulis"	"Lanonia acaulis"	5.62399961304533	5.61026774079465
"Lanonia calciphila"	"Lanonia calciphila"	9.67668498590371	9.71466989956047
"Lanonia centralis"	"Lanonia centralis"	5.07836624826071	5.10032497408913
"Lanonia dasyantha"	"Lanonia dasyantha"	4.26670487041895	4.28340626331483
"Lanonia gracilis"	"Lanonia gracilis"	5.42234952061444	5.41738805386878
"Lanonia hainanensis"	"Lanonia hainanensis"	6.7207068468468	6.72053225254447
"Lanonia hexasepala"	"Lanonia hexasepala"	6.02724877590623	6.01615025539878
"Lanonia magalonii"	"Lanonia magalonii"	4.26567424326511	4.28262708361758
"Latania loddigesii"	"Latania loddigesii"	14.451209668118	14.3464223953942
"Latania lontaroides"	"Latania lontaroides"	14.4379127969255	14.3321623545982
"Latania verschaffeltii"	"Latania verschaffeltii"	17.3770399804218	17.3337939240533
"Lemurophoenix halleuxii"	"Lemurophoenix halleuxii"	21.5451312341018	21.515657470849
"Leopoldinia piassaba"	"Leopoldinia piassaba"	26.3853619582472	26.325653028815
"Leopoldinia pulchra"	"Leopoldinia pulchra"	26.3853619582472	26.325653028815
"Lepidocaryum tenue"	"Lepidocaryum tenue"	35.3919159928137	35.3514380577308
"Lepidorrhachis mooreana"	"Lepidorrhachis mooreana"	16.2732937891451	16.3180271900285
"Leucothrinax morrisii"	"Leucothrinax morrisii"	9.3738800336191	9.39774124070077
"Licuala acuminata"	"Licuala acuminata"	2.82533926352723	2.8163023436806
"Licuala acutifida"	"Licuala acutifida"	2.79680900010042	2.74536296785738
"Licuala adscendens"	"Licuala adscendens"	2.72011897632328	2.73521448476709
"Licuala ahlidurii"	"Licuala ahlidurii"	2.7326831465157	2.72436919027243
"Licuala angustiloba"	"Licuala angustiloba"	2.82533351589563	2.80317840152045
"Licuala anomala"	"Licuala anomala"	2.69789568329216	2.71238772555378
"Licuala aruensis"	"Licuala aruensis"	2.88150025333127	2.91747436941105
"Licuala atrovirens"	"Licuala atrovirens"	2.79651788676038	2.78637312840215
"Licuala atroviridis"	"Licuala atroviridis"	2.64134665854806	2.63580414895135
"Licuala averyanovii"	"Licuala averyanovii"	2.82917464374211	2.84438568777454
"Licuala bachmaensis"	"Licuala bachmaensis"	2.52994650401768	2.53273814239836
"Licuala bacularia"	"Licuala bacularia"	2.90696992021761	2.8834519061387
"Licuala bayana"	"Licuala bayana"	2.77075120160106	2.73943153998727
"Licuala beccariana"	"Licuala beccariana"	2.95865025902049	2.94511134113889
"Licuala bellatula"	"Licuala bellatula"	2.84642223025391	2.85303094809303
"Licuala bidentata"	"Licuala bidentata"	2.76635909471976	2.75749996713534
"Licuala bidoupensis"	"Licuala bidoupensis"	2.90261015977147	2.90424938050098
"Licuala bifida"	"Licuala bifida"	2.73157643416117	2.66860806018302
"Licuala bintulensis"	"Licuala bintulensis"	2.81151309629911	2.80443600122695
"Licuala bissula"	"Licuala bissula"	2.85855379567326	2.81875964540508
"Licuala borneensis"	"Licuala borneensis"	2.79912103118199	2.78860772636129
"Licuala bracteata"	"Licuala bracteata"	2.53319323961151	2.55047721349048
"Licuala brevicalyx"	"Licuala brevicalyx"	2.82590226530139	2.8856020606498
"Licuala bruneiana"	"Licuala bruneiana"	2.81067463806383	2.78207326987431
"Licuala burretii"	"Licuala burretii"	2.8051433470173	2.79608263732527
"Licuala cabalionii"	"Licuala cabalionii"	2.86584403061694	2.85545553122798
"Licuala cameronensis"	"Licuala cameronensis"	2.80523077267325	2.80862473716666
"Licuala campestris"	"Licuala campestris"	2.78930866929925	2.80265846777604
"Licuala cattienensis"	"Licuala cattienensis"	2.7760037207395	2.7844767011428
"Licuala celebica"	"Licuala celebica"	2.94960038117557	2.95043902946884
"Licuala chaiana"	"Licuala chaiana"	2.83387848380303	2.84989550235691
"Licuala collina"	"Licuala collina"	2.73639906660649	2.74946735824544
"Licuala concinna"	"Licuala concinna"	2.41434590386125	2.41296262103328
"Licuala cordata"	"Licuala cordata"	3.381083658941	3.38402228259874
"Licuala corneri"	"Licuala corneri"	2.77506920749734	2.75224310096035
"Licuala crassiflora"	"Licuala crassiflora"	2.77625287428501	2.76010933084656
"Licuala dakrongensis"	"Licuala dakrongensis"	3.02261032646888	3.05599719599789
"Licuala debilis"	"Licuala debilis"	2.78127536960181	2.72980616433583
"Licuala densiflora"	"Licuala densiflora"	2.96216390389726	2.9538106804513
"Licuala distans"	"Licuala distans"	3.09901778318874	3.09019976896826
"Licuala egregia"	"Licuala egregia"	2.80028064789376	2.76483715638771
"Licuala elegans"	"Licuala elegans"	2.88090100225293	2.89435757741499
"Licuala ellipsoidalis"	"Licuala ellipsoidalis"	2.84753781822162	2.83901518489103
"Licuala elliptica"	"Licuala elliptica"	2.85509638612843	2.81349099961141
"Licuala exigua"	"Licuala exigua"	2.83661483589852	2.82502941413504
"Licuala ferruginea"	"Licuala ferruginea"	2.88785735630724	2.86450302278657
"Licuala ferruginoides"	"Licuala ferruginoides"	2.91143687069376	2.91726975709806
"Licuala flammula"	"Licuala flammula"	2.89856775209527	2.90368890676228
"Licuala flavida"	"Licuala flavida"	2.76547595653705	2.74020763481383
"Licuala flexuosa"	"Licuala flexuosa"	2.84766654328928	2.80553864594205
"Licuala fordiana"	"Licuala fordiana"	3.08362641570388	3.0704780939639
"Licuala fractiflexa"	"Licuala fractiflexa"	2.7957303441282	2.79005735996182
"Licuala gjellerupii"	"Licuala gjellerupii"	2.91848479036549	2.89821242647698
"Licuala glaberrima"	"Licuala glaberrima"	2.79240360320582	2.79719914071172
"Licuala glabra"	"Licuala glabra"	2.87449555050145	2.85836613699379
"Licuala graminifolia"	"Licuala graminifolia"	2.84576715963642	2.82612126351949
"Licuala grandiflora"	"Licuala grandiflora"	2.85440280748097	2.84176890135941
"Licuala grandis"	"Licuala grandis"	2.37950522636021	2.37652538699547
"Licuala hallieriana"	"Licuala hallieriana"	2.95522823958124	2.9423968590783
"Licuala insignis"	"Licuala insignis"	2.87871132133334	2.896977495447
"Licuala intermedia"	"Licuala intermedia"	2.87800322927803	2.83612421087756
"Licuala kamarudinii"	"Licuala kamarudinii"	2.78161295335681	2.79026150828953
"Licuala kemamanensis"	"Licuala kemamanensis"	2.76454848367123	2.72414119441248
"Licuala khoonmengii"	"Licuala khoonmengii"	2.79094201420965	2.79088592863943
"Licuala kiahii"	"Licuala kiahii"	2.86989767499823	2.88852455145766
"Licuala kingiana"	"Licuala kingiana"	2.92801672285299	2.91679382692666
"Licuala klossii"	"Licuala klossii"	2.83914299548105	2.77376014739774
"Licuala kuchingensis"	"Licuala kuchingensis"	2.82809094469968	2.84403356029754
"Licuala kunstleri"	"Licuala kunstleri"	3.05060084480459	3.06063514163475
"Licuala lambii"	"Licuala lambii"	2.86672993318959	2.92295805756412
"Licuala lanata"	"Licuala lanata"	2.83697841882597	2.86739320657158
"Licuala lanuginosa"	"Licuala lanuginosa"	2.81110082662817	2.7850889056826
"Licuala lauterbachii"	"Licuala lauterbachii"	2.95912285313183	2.97704024051835
"Licuala leopoldii"	"Licuala leopoldii"	2.89488211186885	2.86426486924565
"Licuala leprosa"	"Licuala leprosa"	2.83455591761049	2.79930165617977
"Licuala leptocalyx"	"Licuala leptocalyx"	2.80388388449905	2.82704965075522
"Licuala leucocarpa"	"Licuala leucocarpa"	2.80110264262914	2.80991994317044
"Licuala linearis"	"Licuala linearis"	2.90182645149427	2.87169954106229
"Licuala longicalycata"	"Licuala longicalycata"	4.02058512546302	4.04577288138082
"Licuala longiflora"	"Licuala longiflora"	3.10443911393522	3.11080665326592
"Licuala longipes"	"Licuala longipes"	2.80400537406563	2.82559277136707
"Licuala longispadix"	"Licuala longispadix"	2.81310175611072	2.81445394193452
"Licuala macrantha"	"Licuala macrantha"	2.88337595774308	2.87314711785644
"Licuala maculata"	"Licuala maculata"	2.82483388844714	2.78904222368018
"Licuala magna"	"Licuala magna"	2.77083237360688	2.78772551781283
"Licuala malajana"	"Licuala malajana"	3.03804253922268	3.00551519418914
"Licuala manglaensis"	"Licuala manglaensis"	2.77752193264983	2.76873713851225
"Licuala mattanensis"	"Licuala mattanensis"	3.9159204819308	3.9121693832366
"Licuala meijeri"	"Licuala meijeri"	2.82172734305446	2.76368591131282
"Licuala merguensis"	"Licuala merguensis"	2.75928279334533	2.76475166054669
"Licuala micholitzii"	"Licuala micholitzii"	2.81375231093977	2.84251272912928
"Licuala micrantha"	"Licuala micrantha"	2.79548525858648	2.76373641093492
"Licuala mirabilis"	"Licuala mirabilis"	2.87336667970208	2.91277083380484
"Licuala miriensis"	"Licuala miriensis"	2.80786692557565	2.83876450867639
"Licuala modesta"	"Licuala modesta"	2.84619113535435	2.82159304103302
"Licuala montana"	"Licuala montana"	2.4143211585955	2.43327508240036
"Licuala moszkowskiana"	"Licuala moszkowskiana"	2.9195736996593	2.88082591978796
"Licuala moyseyi"	"Licuala moyseyi"	2.87152947251536	2.88268397810388
"Licuala mukahensis"	"Licuala mukahensis"	2.81179621879912	2.80973083121666
"Licuala mustapana"	"Licuala mustapana"	2.81379975058305	2.80629912711271
"Licuala nana"	"Licuala nana"	2.77290989227669	2.78515304857453
"Licuala naumoniensis"	"Licuala naumoniensis"	2.78960922482906	2.75316051947561
"Licuala naumannii"	"Licuala naumannii"	2.87095418429158	2.84475014309654
"Licuala olivifera"	"Licuala olivifera"	2.8119958857183	2.78072568578313
"Licuala oliviformis"	"Licuala oliviformis"	2.93372105081109	2.90390861808053
"Licuala oninensis"	"Licuala oninensis"	2.7883808552569	2.78906701562893
"Licuala orbicularis"	"Licuala orbicularis"	2.83602372727585	2.83108469139077
"Licuala oryzoides"	"Licuala oryzoides"	2.85111199913419	2.85256762886778
"Licuala pachycalyx"	"Licuala pachycalyx"	2.85221656212284	2.8573072663119
"Licuala pahangensis"	"Licuala pahangensis"	2.81597146630329	2.82915633637704
"Licuala palas"	"Licuala palas"	2.83940040327036	2.80585064814439
"Licuala paludosa"	"Licuala paludosa"	2.41441930278907	2.40055557028182
"Licuala parviflora"	"Licuala parviflora"	2.40835557646388	2.4152009397809
"Licuala patens"	"Licuala patens"	2.84017525006729	2.81027872077033
"Licuala paucisecta"	"Licuala paucisecta"	2.77215614329081	2.76008203517867
"Licuala peekelii"	"Licuala peekelii"	2.8545066073414	2.85747436484369
"Licuala peltata"	"Licuala peltata"	3.28007561856337	3.31313627682781
"Licuala penduliflora"	"Licuala penduliflora"	2.73472705666215	2.7064059886346
"Licuala petiolulata"	"Licuala petiolulata"	2.85568060861312	2.83845934140191
"Licuala pilosa"	"Licuala pilosa"	2.83453723999259	2.84954701811444
"Licuala pitta"	"Licuala pitta"	2.79017539425429	2.77954676877223
"Licuala platydactyla"	"Licuala platydactyla"	2.72986849912421	2.72731410615974
"Licuala polyschista"	"Licuala polyschista"	2.87239436908621	2.83758606431411
"Licuala poonsakii"	"Licuala poonsakii"	2.58695452921325	2.55828640527761
"Licuala pseudovalida"	"Licuala pseudovalida"	2.82516148089132	2.82827442633529
"Licuala pulchella"	"Licuala pulchella"	2.84788199111514	2.849974153847
"Licuala pumila"	"Licuala pumila"	2.87742703916751	2.90795403857588
"Licuala punctulata"	"Licuala punctulata"	2.88221844752672	2.87254240292718
"Licuala pusilla"	"Licuala pusilla"	2.84970501510931	2.90355641594481
"Licuala radula"	"Licuala radula"	2.88203375815792	2.87753766709186
"Licuala ramsayi"	"Licuala ramsayi"	3.39521242536626	3.3894431667532
"Licuala reptans"	"Licuala reptans"	2.88433440856324	2.87773089233816
"Licuala rheophytica"	"Licuala rheophytica"	2.72031687438983	2.70758549678746
"Licuala ridleyana"	"Licuala ridleyana"	2.77348291167092	2.77489526571848
"Licuala robinsoniana"	"Licuala robinsoniana"	2.60821199765003	2.59960568120082
"Licuala robusta"	"Licuala robusta"	2.90051971441845	2.89493076139237
"Licuala rubiginosa"	"Licuala rubiginosa"	2.73008763603908	2.71004275095904
"Licuala rumphii"	"Licuala rumphii"	2.86625675144716	2.89957774423572
"Licuala ruthiae"	"Licuala ruthiae"	2.74641832807006	2.7440105944928
"Licuala sabahana"	"Licuala sabahana"	2.75781681205959	2.76646657199657
"Licuala sallehana"	"Licuala sallehana"	2.90152691455331	2.88455332607844
"Licuala sarawakensis"	"Licuala sarawakensis"	2.8174390333226	2.81609530497107
"Licuala scortechinii"	"Licuala scortechinii"	2.78091027246217	2.78640909187093
"Licuala simplex"	"Licuala simplex"	2.8531829151459	2.84297352493878
"Licuala spathellifera"	"Licuala spathellifera"	2.8418372345826	2.8650235792953
"Licuala spectabilis"	"Licuala spectabilis"	2.74785213241208	2.76445318480979
"Licuala spicata"	"Licuala spicata"	2.84929094350469	2.83809287275693
"Licuala spinosa"	"Licuala spinosa"	3.14449172480918	3.13877505685727
"Licuala steinii"	"Licuala steinii"	2.84895608239617	2.84595539372135
"Licuala stipitata"	"Licuala stipitata"	2.81913894058347	2.83832897091923
"Licuala stongensis"	"Licuala stongensis"	2.84074098855942	2.84793640947023
"Licuala tanycola"	"Licuala tanycola"	5.09744666923646	5.10620279612608
"Licuala taynguyensis"	"Licuala taynguyensis"	2.56337915367457	2.54185419214386
"Licuala telifera"	"Licuala telifera"	3.04785124678495	3.04678197172733
"Licuala tenuissima"	"Licuala tenuissima"	2.8258045923484	2.80865004034137
"Licuala terengganuensis"	"Licuala terengganuensis"	2.86451530526213	2.87224384702143
"Licuala thoana"	"Licuala thoana"	2.74856107294997	2.68990264829612
"Licuala tiomanensis"	"Licuala tiomanensis"	2.85357119504883	2.82107262188088
"Licuala triphylla"	"Licuala triphylla"	2.71180592144802	2.71853014340663
"Licuala urciflora"	"Licuala urciflora"	2.74451592474845	2.76142524885104
"Licuala whitmorei"	"Licuala whitmorei"	2.79231190783115	2.81462912357969
"Licuala yiiana"	"Licuala yiiana"	2.8328385814937	2.84636400945929
"Linospadix albertisianus"	"Linospadix albertisianus"	5.28793563092503	5.32477038908187
"Linospadix apetiolatus"	"Linospadix apetiolatus"	6.20866654273006	6.17089755515823
"Linospadix caninus"	"Linospadix caninus"	6.26912982164079	6.25845772077756
"Linospadix microcaryus"	"Linospadix microcaryus"	6.25806323922743	6.25427288926508
"Linospadix minor"	"Linospadix minor"	6.64718680121086	6.64554543789956
"Linospadix monostachyos"	"Linospadix monostachyos"	6.5030330640875	6.49282434995092
"Linospadix palmerianus"	"Linospadix palmerianus"	5.26365286419357	5.28033285414261
"Livistona alfredii"	"Livistona alfredii"	4.41186180842331	4.40491708919186
"Livistona australis"	"Livistona australis"	4.28518157071521	4.28610214331985
"Livistona benthamii"	"Livistona benthamii"	6.00113973273891	6.01196866194568
"Livistona boninensis"	"Livistona boninensis"	4.11461127580359	4.10615428832147
"Livistona carinensis"	"Livistona carinensis"	14.0143183911295	14.0000539166448
"Livistona chinensis"	"Livistona chinensis"	4.11461127580359	4.10615428832147
"Livistona concinna"	"Livistona concinna"	4.11563651640711	4.1108394089851
"Livistona decora"	"Livistona decora"	3.06732312361741	3.05094716243984
"Livistona drudei"	"Livistona drudei"	3.45317220852835	3.45823083975433
"Livistona eastonii"	"Livistona eastonii"	3.38152404762509	3.38186724308628
"Livistona endauensis"	"Livistona endauensis"	5.07706413803599	5.05598109582764
"Livistona exigua"	"Livistona exigua"	10.942512261274	10.9327016797407
"Livistona fulva"	"Livistona fulva"	3.88294914869207	3.86830435437964
"Livistona halongensis"	"Livistona halongensis"	5.82414872043148	5.8421728422335
"Livistona humilis"	"Livistona humilis"	4.11985287090304	4.10810051647874
"Livistona inermis"	"Livistona inermis"	4.12972245045091	4.11788065765358
"Livistona jenkinsiana"	"Livistona jenkinsiana"	6.63742001946161	6.60819882015291
"Livistona lanuginosa"	"Livistona lanuginosa"	5.13650021782294	5.12974473239656
"Livistona lorophylla"	"Livistona lorophylla"	4.11926157272512	4.1236558206469
"Livistona mariae"	"Livistona mariae"	2.70995117367588	2.70954735613687
"Livistona muelleri"	"Livistona muelleri"	4.13563324393424	4.1303799132384
"Livistona nasmophila"	"Livistona nasmophila"	3.49138443868954	3.48207750187548
"Livistona nitida"	"Livistona nitida"	3.05423087370477	3.04023984001196
"Livistona rigida"	"Livistona rigida"	2.70881501421054	2.70947784496408
"Livistona saribus"	"Livistona saribus"	5.62217060144286	5.59703546376079
"Livistona speciosa"	"Livistona speciosa"	3.89186356592181	3.8579013833366
