"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"HFI"	"HPD"	"FLO"	"Tseas"	"Pseas"	"Tflex"	"Pflex"	"ECO"	"TDWG3"
"Orania bakeri"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	27.467022895813	19.2058339118958	0.0591813791543245	23.3827323913574	38.8061771392822	0.829593809466599	0.33532041728763	1	1
"Orania dafonsoroensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	35.1896591186523	141.267517089844	0.0437404699623585	34.8609390258789	27.5543403625488	0.838668374296631	0.483870967741935	1	1
"Orania decipiens"	3	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	3	3	12	21307.380791559	28.601868947347	134.586926778158	0.0294451732188463	107.739728291829	48.2174377441406	0.825392143630909	0.245914396887159	2	1
"Orania deflexa"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	25.1269207000732	12.4787578582764	0.0929047465324402	62.8776702880859	24.5558166503906	0.77793284550114	0.455752212389381	1	1
"Orania disticha"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	8	40	90573.0063226912	22.0328782995542	15.251643538475	0.0291120095644146	68.3906323115031	38.540931224823	0.825445732297891	0.32564330079858	4	1
"Orania ferruginea"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	21.5937843322754	19.2390098571777	0.126330479979515	34.0246963500977	32.761173248291	0.836226455927788	0.406528189910979	1	1
"Orania gagavu"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	22.7058067321777	12.7719287872314	0.0115939294919372	104.808898925781	17.1379852294922	0.821686126902948	0.52027027027027	1	1
"Orania glauca"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	60.9070086819229	17.907649676005	5.21757888793945	0.026472673440973	28.8781763712565	24.4681142171224	0.843084572305269	0.426737967914438	1	1
"Orania grandiflora"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	8.16663551330566	21.7720203399658	0.0588376596570015	90.1457214355469	25.3816986083984	0.80562793153016	0.425316455696203	1	1
"Orania lauterbachiana"	19	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	17	17	72	561236.774396647	14.8058191475115	12.6542651402323	0.0260928787235906	73.1710803383275	19.3423067394056	0.818014065853866	0.545268890401635	6	1
"Orania littoralis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	26.9207572937012	12.7719287872314	0.101349495351315	105.063789367676	23.3880290985107	0.829726731219747	0.395189003436426	1	1
"Orania longistaminodia"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	16	138.659356041111	25.8592705726624	26.4898170828819	0.0225088284350932	36.1605620384216	16.5266823768616	0.821984493940728	0.585786802030457	2	1
"Orania macropetala"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	36	89146.5036599566	26.0739367485046	14.9528882026672	0.0460526479408145	49.9806102752686	33.6054815292358	0.81745747781414	0.371231155778894	3	1
"Orania micrantha"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	9017.59916048227	21.7812735239665	12.3447668552399	0.0100978597377737	54.1825574239095	15.6063893636068	0.812402419503578	0.655373831775702	3	1
"Orania oreophila"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	31.8729219436646	47.1167964935303	0.0157947624102235	60.8138904571533	34.1220254898071	0.783576866218934	0.365454545454545	1	1
"Orania palindan"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	56	1236426.23752998	19.0074125528336	157.395654737949	0.054313214845024	43.98666203022	31.3741356134415	0.84643699260765	0.402981940361193	7	4
"Orania paraguanensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	28.5029525756836	126.355335235596	0.11182514205575	61.2861061096191	69.6439552307129	0.847336450009585	0.0422960725075529	1	2
"Orania regalis"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	60692.4212103669	10.1476046244303	11.0244371096293	0.0366349266842008	36.1724152035183	22.7161383099026	0.858643726091289	0.520098948670378	1	1
"Orania subdisticha"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	16.3921222686768	19.480396270752	0.00131869316101074	75.1108016967773	8.941330909729	0.763153467729851	0.703517587939699	1	1
"Orania sylvicola"	8	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	6	6	24	596244.254397284	28.6599698066711	250.691047668457	0.252050307579339	53.2493600845337	41.252019405365	0.830642517212983	0.24173636001593	4	5
"Orania tabubilensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	13.0111331939697	4.30927038192749	0.0357798933982849	48.3425216674805	8.66979122161865	0.809550323571958	0.688284518828452	1	1
"Orania timikae"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	4.96396797895432	22.0645809173584	0.0307541054207832	73.855920791626	19.1136045455933	0.799913839189525	0.53360768175583	2	1
"Orania zonae"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	19.6272640228271	19.2390098571777	0.0482743829488754	36.8357124328613	32.4550285339355	0.842168532271772	0.407185628742515	1	1
"Oraniopsis appendiculata"	29	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	13	96	8375.84981406129	17.6966771092908	5.08818220475624	0.00624286906857943	276.159999452788	79.0441933993636	0.717535476095507	0.107625858528641	2	1
"Parajubaea cocoides"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	104052.641280891	46.8183898925781	675.183712768555	0.0206740343943238	34.9748767852783	46.5365615844727	0.759355033417098	0.16869918699187	4	3
"Parajubaea sunkha"	4	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	3	3	16	78.278300769906	19.1855244636536	4.68323349952698	0.0230066659860313	172.336128234863	80.4888439178467	0.678853340206947	0.0669291338582677	2	1
"Phoenix caespitosa"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	28	44646.9135475772	18.4190192903791	13.8134051731655	1.28442953999703e-06	345.842926025391	67.6266201564244	0.694409798517582	0.023529411764706	4	5
"Phoenix dactylifera"	223	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	112	141	792	33079609.1558345	50.2460951719583	758.175669324583	0.00930565580483031	574.98551954603	54.7306748762259	0.560154570139728	0.114440247252747	29	6
"Phoenix loureiroi"	48	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	44	45	188	3904779.06567737	30.8416492213374	197.294245590766	0.0501705132119241	235.969681580861	82.9531486034393	0.709184438801919	0.041330319664191	16	16
"Phoenix roebelenii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	149942.162043988	41.8710250854492	3084.74767812093	0.0313309609579543	570.30478922526	73.6218516031901	0.587212526235279	0.103448275862069	3	5
"Phoenix theophrasti"	8	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	2	3	24	618.055243007172	39.11048412323	62.6503260135651	0.00962676934432238	536.611419677734	88.4239864349365	0.649789072720838	0.00806451612903226	1	3
"Pholidocarpus ihur"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	16.943510055542	66.0797805786133	0.0847001597285271	24.6215114593506	22.3996887207031	0.833114316171264	0.432558139534884	1	2
"Pholidocarpus macrocarpus"	3	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	3	3	12	2881.13410870736	30.165823618571	148.180887858073	0.177814031640689	69.464225769043	51.4577420552572	0.816871901258841	0.115720524017467	1	3
"Pholidocarpus sumatranus"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	56.0148887634277	2269.22729492188	0.0665947124361992	48.7848739624023	35.528507232666	0.812854022482807	0.317507418397626	1	1
"Pholidostachys dactyloides"	85	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	39	49	256	294304.731340993	28.117910861969	58.4280029942008	0.0397185828975018	41.379452604406	48.8966586505666	0.824712349244694	0.33081315852972	5	3
"Pholidostachys kalbreyeri"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	31.784236907959	37.0862236022949	0.0117389708757401	25.2806835174561	14.1703691482544	0.826986380625355	0.581196581196581	1	1
"Pholidostachys occidentalis"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	6	32	22971.9069281404	27.3999588489532	55.9461140632629	0.0351187166525051	47.5084338188171	66.4005901813507	0.822109071301247	0.15033604527768	2	2
"Pholidostachys panamensis"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	7	52	4050.77332433923	30.4920391506619	17.1854918797811	0.0541550803722607	61.3777256011963	53.1658997005887	0.849792528832749	0.0648386175378463	4	2
"Pholidostachys sanluisensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	1462.50369833695	31.6718192100525	69.4232206344604	0.0776593242771924	38.1143465042114	32.032214641571	0.820122964694594	0.334306569343066	1	1
"Pholidostachys synanthera"	191	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	97	114	592	1429855.03334787	16.2188672335984	22.6038932375103	0.0389211150547563	45.0046289903331	28.56266492574	0.795253976618352	0.44114832535885	16	4
"Physokentia avia"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	150.071579021016	19.4754662513733	11.2180045843124	0.0351038549270015	52.2886266708374	21.2651288509369	0.830859466435935	0.496876774559909	1	1
"Physokentia insolita"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	4384.87907702253	22.5461130142212	63.0728672742844	0.0721905170939863	39.6165599822998	25.4872770309448	0.862959245874975	0.489391796322489	1	1
"Phytelephas aequatorialis"	38	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	22	26	140	50180.8614675337	31.6837375038549	83.5989439361974	0.0608166364315701	59.9316326944452	77.9498486267893	0.816151187182774	0.120768595661638	5	1
"Phytelephas macrocarpa"	189	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	89	115	664	1871402.73673161	13.9143668558232	8.64900590282269	0.084241207418489	64.2319141065002	42.6757235754104	0.787922818840787	0.260167362436011	15	5
"Phytelephas tenuicaulis"	116	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	34	50	364	183606.017088475	11.992624907658	6.45619138625675	0.0322379104678664	46.4303242749181	16.8382359866438	0.811548809774157	0.579192921303123	5	4
"Phytelephas tumacana"	1	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	37.6807250976562	59.2193832397461	0.162363037467003	31.1557884216309	39.5608177185059	0.858071276004069	0.287262872628726	1	1
"Pigafetta filaris"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	36	154256.221027274	19.5904235310025	28.3426726659139	0.0610352765458326	36.0139622158474	26.3334509531657	0.847362709388233	0.481468888133287	3	2
"Pinanga acuminata"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	954.078277302095	17.9169754981995	25.0605340003967	0.0832169242203236	417.085777282715	102.564615249634	0.63559272893303	0.0233491426486684	2	2
"Pinanga adangensis"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	1115.51311412869	26.1738115946452	61.9960454305013	0.164630123414099	78.3003438313802	62.9499346415202	0.800281414771491	0.0798580301685891	1	2
"Pinanga albescens"	16	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	14	14	64	390006.477968765	10.3773569613695	20.0735217854381	0.0727494946040679	31.0898541212082	21.6371779441833	0.838655188265219	0.514342895263509	2	1
"Pinanga angustisecta"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	47870.0769294315	27.3627370834351	93.5106886863709	0.135725657269359	42.7937561035156	39.4415643692017	0.844548192795021	0.326880119136262	2	1
"Pinanga annamensis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	4440.74355653279	37.5563681466239	228.998372759138	0.152329340044941	277.578078133719	79.0327442714146	0.74605706570862	0.0824895771292436	2	1
"Pinanga arinasae"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	28.7226028442383	651.330017089844	0.0110779060050845	52.9583549499512	64.5720443725586	0.82160188622287	0.132250580046404	1	1
"Pinanga aristata"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	19	20	80	352331.263170681	17.316837696802	37.7395803758076	0.115203298794638	36.5144165584019	21.8657099405924	0.84517459633879	0.520338520338521	4	1
"Pinanga auriculata"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	18	18	84	1257747.55546292	33.3224042979154	172.557997123762	0.15747054611248	60.209754076871	45.2362017198042	0.829447554123548	0.280484497875803	7	4
"Pinanga baviensis"	41	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	28	30	132	753977.101853488	27.5033359992795	200.622759935333	0.0743549389242217	440.768452714129	79.7091652474752	0.675706539164962	0.0699680728211399	5	4
"Pinanga brevipes"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	13	56	166643.854113604	18.7067405836923	57.346972150462	0.101935867602671	35.324667930603	17.4812081200736	0.849277331826985	0.608270342374388	6	1
"Pinanga caesia"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	56	80903.2661757069	23.7207616397313	130.959282466343	0.0846007057864751	33.331237248012	27.3921142305647	0.832508704172639	0.381899109792284	2	1
"Pinanga capitata"	33	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	16	20	124	109044.387180204	22.619173429229	33.2843257947402	0.0876409441204459	36.3459277875496	19.3533609563654	0.836655035933805	0.562887038223362	3	1
"Pinanga cattienensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	31.8996601104736	193.995513916016	0.0752472877502441	117.544258117676	78.2651901245117	0.799737323732388	0.0276381909547739	1	1
"Pinanga celebica"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	31.0214319229126	64.9235000610352	0.0776910185813904	32.9418182373047	23.9556064605713	0.841294667920844	0.440162271805274	1	1
"Pinanga chaiana"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	12544.2250846265	17.1169043779373	18.3986310660839	0.0743105916480999	39.0204172134399	19.4924893379211	0.854351310395431	0.591208030460367	1	1
"Pinanga copelandii"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	32	165187.526628895	32.8072559833527	268.080760955811	0.0596138135297224	63.2759757041931	41.3112607002258	0.830698802240798	0.305203045685279	3	1
"Pinanga coronata"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	33214.5474128306	26.466391881307	670.990681966146	0.0277369304094464	41.3519426981608	42.1178811391195	0.846341744991332	0.277683134582625	3	3
"Pinanga crassipes"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	28	26889.8138701216	31.4134364809309	165.749113321304	0.120981290404286	45.9862420218331	34.3017405101231	0.845057050852197	0.344262295081967	3	1
"Pinanga cucullata"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	34.9057579040527	58.2796630859375	0.418802052736282	47.5511131286621	30.023365020752	0.841089984865124	0.355648535564854	1	1
"Pinanga cupularis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	20	7766.24476965676	33.6622581481934	172.441803523472	0.217692564640726	266.425155639648	79.2123587472098	0.756072777911985	0.0725239616613418	2	1
"Pinanga curranii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	3	12	307.535629545906	23.8906440734863	93.5904579162598	0.108992086102565	63.415896097819	73.6613616943359	0.848292991656618	0.0396135265700484	1	1
"Pinanga declinata"	19	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	10	60	15480.857932383	26.1985936415823	53.3816718051308	0.0831624028812114	159.623253270199	66.388128983347	0.750128008176277	0.0574755128442062	3	1
"Pinanga densiflora"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	47678.8643739066	25.9088668823242	152.449818929036	0.196406779034684	33.1938219070435	31.6290874481201	0.833149297602842	0.359444444444443	2	1
"Pinanga disticha"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	48	189989.111453798	27.3325363794963	91.8835846583049	0.114040236532067	73.5719283421834	53.4722242355347	0.812540105219902	0.139748549323017	4	3
"Pinanga dumetosa"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	12	64	57416.8991158682	18.3865421116352	16.5884122550488	0.130269461777061	38.3273206949234	18.236000418663	0.852539611886012	0.596059113300493	3	1
"Pinanga geonomiformis"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	3495.56993160155	25.5725021362305	158.795478820801	0.039349514991045	128.726974487305	51.2025871276855	0.808532611233691	0.173249551166966	1	1
"Pinanga glaucescens"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	530.510859222508	25.3451251983643	90.9752902984619	0.102608819802602	69.5803235371908	49.4694480895996	0.825136928604324	0.20164609053498	1	2
"Pinanga gracilis"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	1346.67936475816	14.336566289266	22.6573498249054	0.107311286653082	426.305460611979	105.275329589844	0.636957707869175	0.0232758620689655	1	6
"Pinanga heterophylla"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	36.2417106628418	258.587554931641	0.117237985134125	103.64722442627	43.8334999084473	0.841488591942935	0.311688311688312	1	1
"Pinanga humilis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	42.3596649169922	318.975769042969	0.245654672384262	306.365753173828	88.2042083740234	0.750020258393882	0.0725490196078431	1	1
"Pinanga insignis"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	36	311950.727724396	31.3348840077718	376.832784864638	0.0480121594543258	92.8303148481581	49.5086133744982	0.816452517176366	0.200895933838732	4	3
"Pinanga isabelensis"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	28.0999889373779	240.590667724609	0.0201849956065416	135.496398925781	37.6324081420898	0.799306393122307	0.272727272727273	0	1
"Pinanga javana"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	30.8188285827637	647.261474609375	0.0243130037561059	43.8849334716797	51.7446975708008	0.839538270855167	0.203680981595092	2	1
"Pinanga keahii"	6	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	5	5	24	188495.074744362	13.2583817243576	22.2241969704628	0.0647960213245824	34.2335643768311	23.5065951347351	0.837818442214442	0.503977272727272	3	1
"Pinanga kontumensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.622140636244655	30.0121216773987	28.2307415008545	0.0664872266352177	203.372177124023	71.3517475128174	0.760627104798408	0.0615858352578907	1	1
"Pinanga latisecta"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	8180.08697346912	26.6666221618652	100.62190246582	0.16684519747893	26.6808706919352	34.8886985778809	0.832590598766067	0.336580086580088	2	1
"Pinanga lepidota"	39	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	31	34	156	95868.5594806017	17.4469114205776	27.2252540084032	0.143160772874044	37.8351740225767	18.2712122354752	0.849275023684925	0.577092858268959	3	1
"Pinanga ligulata"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	18.2285294532776	23.6245038509369	0.159837570041418	34.9295778274536	19.41668176651	0.841874457605286	0.544568245125348	2	1
"Pinanga limosa"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	1067569.75084393	23.7227043151855	90.8370404243469	0.17270226329565	39.4035278320313	35.7061031341553	0.827027710817458	0.32502965599051	4	1
"Pinanga maculata"	14	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	13	13	56	85739.8532915418	30.7068296160017	483.661125183105	0.0301159663525011	122.157516479492	54.2144617353167	0.80416978516526	0.170351105331599	4	1
"Pinanga malaiana"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	14	56	353302.494210424	26.461329800742	95.3306263514927	0.205601612372058	45.3062488010951	39.7130493436541	0.831961598943991	0.275660459073192	3	3
"Pinanga minuta"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	32	137967.029286336	20.7396218776703	30.4243194907904	0.144143684505252	43.2159373760223	22.3401306867599	0.850481909667257	0.530656149157404	3	1
"Pinanga mirabilis"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	52	298507.727348475	22.0658802986145	35.9344977310726	0.170574929947699	44.2350984300886	24.1787102563041	0.854003924511811	0.498530852105778	4	1
"Pinanga modesta"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	1072.52192923989	33.1589686075846	268.579600016276	0.0610295956333478	33.6594505310059	45.7627665201823	0.838981757599763	0.257281553398058	1	1
"Pinanga mooreana"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	16	80	37812.8266116877	19.6774034500122	17.8009643923669	0.186553413924273	38.8714618682861	19.1249411446708	0.85464045042761	0.59236842105263	3	1
"Pinanga nuichuensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	38.7556648254395	263.929954528809	0.0565501991659403	157.912017822266	79.2852249145508	0.81404311970875	0.0476190476190476	1	1
"Pinanga pachyphylla"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	934.846396877685	36.0760294596354	156.48509089152	0.217424551645915	46.5172398885091	38.5112609863281	0.841616617985541	0.304522037779049	1	1
"Pinanga paradoxa"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	1649.28516148487	25.9404625892639	45.7684378623962	0.0958514865487814	60.868691444397	42.4485769271851	0.821790159948999	0.204176334106729	2	2
"Pinanga philippinensis"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	17	72	139262.051234132	31.359763569302	389.127373801337	0.0273063859591881	116.328167385525	59.450809902615	0.801333388894551	0.144896681277395	5	1
"Pinanga pilosa"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	12	84	39792.9009157404	29.5266952514648	50.9024579037319	0.0983964236008681	41.3064873435281	21.7056853987954	0.836126131499035	0.506562127151866	3	1
"Pinanga plicata"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	7.12275791168213	2.49746584892273	0.0528166256844997	436.16845703125	102.018127441406	0.632910004181514	0.0248041775456919	1	1
"Pinanga quadrijuga"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	2	16	104.630079674963	31.5510387420654	189.976208496094	0.0711988754570484	115.18928527832	75.8012878417969	0.792668574324497	0.0399002493765586	2	1
"Pinanga ridleyana"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	76160.6961853398	16.8946958780289	18.0974701792002	0.142922698956681	37.6396512985229	22.1056523323059	0.842917664224666	0.496847793455419	4	1
"Pinanga rigida"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	36.6191635131836	527.427307128906	0.0258907778188586	78.5540161132812	41.5058097839355	0.821867925776972	0.25515947467167	1	1
